gene_id,gene_name,OG,in_orthogroup
YJL089W,SIP4,OG0003732,TRUE
YJL088W,ARG3,OG0001417,TRUE
YJL087C,TRL1,OG0002918,TRUE
YJL085W,EXO70,OG0002510,TRUE
YJL084C,ALY2,OG0000730,TRUE
YJL083W,TAX4,OG0000891,TRUE
YJL082W,IML2,OG0000385,TRUE
YJL081C,ARP4,OG0002357,TRUE
YJL080C,SCP160,OG0001023,TRUE
YJL079C,PRY1,OG0000038,TRUE
YJL078C,PRY3,NA,FALSE
YJL077W-B,NA,NA,FALSE
YJL077C,ICS3,NA,FALSE
YJL077W-A,NA,NA,FALSE
YJL076W,NET1,OG0000331,TRUE
YJL075C,APQ13,NA,FALSE
YJL074C,SMC3,OG0003298,TRUE
YJL073W,JEM1,OG0004327,TRUE
YJL072C,PSF2,OG0002751,TRUE
YJL071W,ARG2,OG0002635,TRUE
YJL070C,NA,OG0004608,TRUE
YJL069C,UTP18,OG0002938,TRUE
YJL068C,NA,OG0001450,TRUE
YJL066C,MPM1,OG0002652,TRUE
YJL065C,DLS1,OG0000449,TRUE
YJL063C,MRPL8,OG0001375,TRUE
YJL062W-A,COA3,OG0001685,TRUE
YJL062W,LAS21,OG0003831,TRUE
YJL061W,NUP82,OG0004104,TRUE
YJL060W,BNA3,OG0000846,TRUE
YJL059W,YHC3,OG0003793,TRUE
YJL058C,BIT61,OG0003831,TRUE
YJL057C,IKS1,OG0002414,TRUE
YJL056C,ZAP1,OG0003628,TRUE
YJL055W,LOG1,OG0003242,TRUE
YJL055W,LOG1,OG0003616,TRUE
YJL054W,TIM54,OG0002530,TRUE
YJL053W,PEP8,OG0003391,TRUE
YJL052C-A,NA,NA,FALSE
YJL052W,TDH1,OG0000281,TRUE
YJL051W,IRC8,OG0004367,TRUE
YJL050W,MTR4,OG0003392,TRUE
YJL049W,CHM7,OG0003378,TRUE
YJL048C,UBX6,OG0000692,TRUE
YJL047C-A,NA,NA,FALSE
YNCJ0009C,SNR60,NA,FALSE
YJL047C,RTT101,OG0003986,TRUE
YJL046W,AIM22,OG0001660,TRUE
YNCJ0010W,SUP7,NA,FALSE
YNCJ0011W,NA,NA,FALSE
YNCJ0012W,NA,NA,FALSE
YJL045W,SDH9,OG0000531,TRUE
YJL044C,GYP6,OG0001553,TRUE
YJL043W,NA,OG0004647,TRUE
YJL042W,MHP1,OG0003692,TRUE
YJL041W,NSP1,OG0001462,TRUE
YJL039C,NUP192,OG0002423,TRUE
YNCJ0013C,NA,NA,FALSE
YNCJ0014C,NA,NA,FALSE
YJL038C,LOH1,NA,FALSE
YJL037W,IRC18,NA,FALSE
YNCJ0015W,NA,NA,FALSE
YJL036W,SNX4,OG0002321,TRUE
YJL035C,TAD2,OG0002563,TRUE
YJL034W,KAR2,OG0000018,TRUE
YJL033W,HCA4,OG0001363,TRUE
YJL031C,BET4,OG0002103,TRUE
YJL030W,MAD2,OG0001347,TRUE
YJL029C,VPS53,OG0001290,TRUE
YNCJ0016C,EMT5,NA,FALSE
YJL028W,NA,NA,FALSE
YJL027C,NA,NA,FALSE
YJL026W,RNR2,OG0000852,TRUE
YJL025W,RRN7,OG0003284,TRUE
YJL024C,APS3,OG0001418,TRUE
YNCJ0017C,NA,NA,FALSE
YJL023C,PET130,OG0004313,TRUE
YJL020C,BBC1,OG0002136,TRUE
YJL019W,MPS3,OG0004314,TRUE
YJL016W,TPH3,OG0003831,TRUE
YJL014W,CCT3,OG0001246,TRUE
YJL013C,MAD3,OG0000432,TRUE
YJL012C,VTC4,OG0002540,TRUE
YJL011C,RPC17,OG0002495,TRUE
YNCJ0018W,NA,NA,FALSE
YNCJ0019C,NA,NA,FALSE
YJL010C,NOP9,OG0003397,TRUE
YJL008C,CCT8,OG0001431,TRUE
YJL007C,NA,NA,FALSE
YNCJ0020W,EMT3,NA,FALSE
YJL006C,CTK2,OG0001671,TRUE
YNCJ0021C,SUP51,NA,FALSE
YJL005W,CYR1,OG0001578,TRUE
YJL004C,SYS1,OG0001876,TRUE
YJL003W,COX16,OG0002199,TRUE
YJL002C,OST1,OG0000803,TRUE
YJL001W,PRE3,OG0002221,TRUE
YJR001W,AVT1,OG0002650,TRUE
YJR002W,MPP10,OG0001924,TRUE
YJR003C,MRX12,OG0003754,TRUE
YJR004C,SAG1,OG0000072,TRUE
YJR005W,APL1,OG0001446,TRUE
YJR005C-A,LSO1,OG0003831,TRUE
YJR006W,POL31,OG0000203,TRUE
YJR007W,SUI2,OG0001954,TRUE
YJR008W,MHO1,OG0002496,TRUE
YJR009C,TDH2,OG0000281,TRUE
YJR010W,MET3,OG0001096,TRUE
YJR010C-A,SPC1,OG0004077,TRUE
YJR011C,CAL4,OG0004592,TRUE
YJR012C,NA,OG0003641,TRUE
YJR013W,GPI14,OG0002340,TRUE
YJR014W,TMA22,OG0002917,TRUE
YJR015W,NA,OG0000065,TRUE
YJR016C,ILV3,OG0002356,TRUE
YJR017C,ESS1,OG0002160,TRUE
YJR019C,TES1,OG0000096,TRUE
YJR021C,REC107,OG0004474,TRUE
YJR022W,LSM8,OG0003245,TRUE
YJR024C,MDE1,OG0001975,TRUE
YJR025C,BNA1,OG0004189,TRUE
YJR026W,NA,OG0000035,TRUE
YJR027W,NA,OG0000006,TRUE
YJR028W,NA,OG0000035,TRUE
YJR029W,NA,OG0000006,TRUE
YJR030C,RBH2,OG0003990,TRUE
YJR031C,GEA1,OG0000378,TRUE
YJR032W,CPR7,OG0003687,TRUE
YJR033C,RAV1,OG0001730,TRUE
YJR034W,PET191,OG0002422,TRUE
YJR035W,RAD26,OG0001152,TRUE
YJR036C,HUL4,OG0001572,TRUE
YJR039W,MLO127,OG0003989,TRUE
YJR040W,GEF1,OG0000942,TRUE
YJR041C,URB2,OG0002112,TRUE
YJR042W,NUP85,OG0002391,TRUE
YJR043C,POL32,OG0004413,TRUE
YNCJ0022C,IMT3,NA,FALSE
YJR044C,VPS55,OG0003145,TRUE
YJR045C,SSC1,OG0000115,TRUE
YJR046W,TAH11,OG0004411,TRUE
YNCJ0023C,NA,NA,FALSE
YJR047C,ANB1,OG0000560,TRUE
YJR048W,CYC1,OG0001097,TRUE
YJR049C,UTR1,OG0000503,TRUE
YJR050W,ISY1,OG0001413,TRUE
YJR051W,OSM1,OG0000676,TRUE
YNCJ0024W,SUF23,NA,FALSE
YJR052W,RAD7,OG0001425,TRUE
YJR053W,BFA1,OG0003254,TRUE
YJR054W,KCH1,OG0000469,TRUE
YNCJ0025W,HSX1,NA,FALSE
YJR055W,HIT1,OG0000634,TRUE
YNCJ0026W,NA,NA,FALSE
YJR056C,NA,OG0003831,TRUE
YNCJ0027C,SUP4,NA,FALSE
YJR057W,CDC8,OG0002978,TRUE
YJR058C,APS2,OG0001171,TRUE
YJR059W,PTK2,OG0000592,TRUE
YJR060W,CBF1,OG0002873,TRUE
YJR061W,MNN14,OG0000026,TRUE
YJR062C,NTA1,OG0001763,TRUE
YJR063W,RPA12,OG0001456,TRUE
YJR064W,CCT5,OG0002891,TRUE
YJR065C,ARP3,OG0002988,TRUE
YJR066W,TOR1,OG0000333,TRUE
YJR067C,YAE1,OG0001617,TRUE
YJR068W,RFC2,OG0002859,TRUE
YJR069C,HAM1,OG0003242,TRUE
YJR070C,LIA1,OG0001618,TRUE
YJR072C,NPA3,OG0001213,TRUE
YJR073C,OPI3,OG0001130,TRUE
YJR074W,MOG1,OG0003399,TRUE
YJR075W,HOC1,OG0000200,TRUE
YJR076C,CDC11,OG0000231,TRUE
YJR077C,MIR1,OG0000296,TRUE
YJR078W,BNA2,OG0004051,TRUE
YJR079W,NA,NA,FALSE
YJR080C,AIM24,OG0000838,TRUE
YJR082C,EAF6,OG0001766,TRUE
YJR083C,ACF4,OG0004640,TRUE
YJR084W,NA,OG0002372,TRUE
YJR085C,TMH11,OG0001055,TRUE
YJR086W,STE18,OG0001674,TRUE
YJR088C,EMC2,OG0001437,TRUE
YJR089W,BIR1,OG0002314,TRUE
YJR090C,GRR1,OG0002644,TRUE
YJR091C,JSN1,OG0000380,TRUE
YJR092W,BUD4,OG0000907,TRUE
YJR093C,FIP1,OG0002364,TRUE
YJR094C,IME1,OG0004639,TRUE
YNCJ0028C,IRT1,NA,FALSE
YJR094W-A,RPL43B,OG0001019,TRUE
YJR095W,SFC1,OG0001336,TRUE
YJR096W,NA,OG0000290,TRUE
YJR097W,JJJ3,OG0003570,TRUE
YJR098C,NA,OG0003831,TRUE
YJR099W,YUH1,OG0001163,TRUE
YJR100C,AIM25,OG0003089,TRUE
YNCJ0029W,NA,NA,FALSE
YJR101W,RSM26,OG0001122,TRUE
YJR102C,VPS25,OG0001350,TRUE
YJR103W,URA8,OG0001079,TRUE
YJR104C,SOD1,OG0001098,TRUE
YJR105W,ADO1,OG0002009,TRUE
YJR106W,ECM27,OG0004247,TRUE
YJR107W,LIH1,OG0001215,TRUE
YJR107C-A,NA,OG0005359,TRUE
YJR108W,ABM1,OG0004649,TRUE
YJR109C,CPA2,OG0003419,TRUE
YJR110W,YMR1,OG0002930,TRUE
YJR111C,PXP2,OG0000620,TRUE
YJR112W,NNF1,OG0001161,TRUE
YJR112W-A,NA,NA,FALSE
YJR113C,RSM7,OG0002024,TRUE
YJR115W,NA,OG0003452,TRUE
YJR116W,TDA4,OG0000877,TRUE
YJR117W,STE24,OG0000750,TRUE
YJR118C,ILM1,OG0002952,TRUE
YJR119C,JHD2,OG0002413,TRUE
YJR120W,DMO1,NA,FALSE
YJR121W,ATP2,OG0001285,TRUE
YJR122W,IBA57,OG0002368,TRUE
YJR123W,RPS5,OG0002826,TRUE
YJR124C,NA,OG0000326,TRUE
YJR125C,ENT3,OG0002784,TRUE
YJR126C,VPS70,OG0000569,TRUE
YJR127C,RSF2,OG0000324,TRUE
YJR128W,NA,NA,FALSE
YNCJ0030W,SNR3,NA,FALSE
YJR129C,EFM3,OG0003430,TRUE
YJR130C,STR2,OG0000694,TRUE
YJR131W,MNS1,OG0002362,TRUE
YJR132W,NMD5,OG0002464,TRUE
YJR133W,XPT1,OG0000285,TRUE
YJR134C,SGM1,OG0001181,TRUE
YJR135C,MCM22,OG0004447,TRUE
YJR135W-A,TIM8,OG0003545,TRUE
YJR136C,TTI2,OG0004446,TRUE
YJR137C,MET5,OG0003250,TRUE
YJR138W,IML1,OG0003409,TRUE
YJR139C,HOM6,OG0001284,TRUE
YJR140C,HIR3,OG0002675,TRUE
YJR141W,IPA1,OG0001947,TRUE
YJR142W,NA,OG0001867,TRUE
YJR143C,PMT4,OG0003312,TRUE
YJR144W,MGM101,OG0001948,TRUE
YJR145C,RPS4A,OG0000363,TRUE
YJR146W,NA,NA,FALSE
YJR147W,HMS2,NA,FALSE
YJR148W,BAT2,OG0000248,TRUE
YJR149W,NA,OG0004036,TRUE
YJR150C,DAN1,OG0000002,TRUE
YJR151C,DAN4,OG0000002,TRUE
YJR151W-A,NA,NA,FALSE
YJR152W,DAL5,OG0000059,TRUE
YJR153W,PGU1,NA,FALSE
YJR154W,NA,NA,FALSE
YJR155W,AAD10,OG0004652,TRUE
YJR156C,THI11,OG0003721,TRUE
YJR158W,HXT16,OG0004944,TRUE
YJR159W,SOR1,OG0000111,TRUE
YJR160C,MPH3,OG0000269,TRUE
YJR161C,COS5,OG0000478,TRUE
YKL224C,PAU16,OG0000002,TRUE
YKL222C,NA,OG0000139,TRUE
YKL221W,MCH2,OG0000273,TRUE
YKL220C,FRE2,OG0000004,TRUE
YKL219W,COS9,OG0000478,TRUE
YKL218C,SRY1,NA,FALSE
YKL217W,JEN1,OG0000046,TRUE
YKL216W,URA1,OG0004930,TRUE
YKL215C,OXP1,OG0001061,TRUE
YKL214C,YRA2,OG0004382,TRUE
YKL213C,DOA1,OG0001627,TRUE
YKL212W,SAC1,OG0002442,TRUE
YKL211C,TRP3,OG0002194,TRUE
YNCK0001W,SNR64,NA,FALSE
YKL210W,UBA1,OG0003350,TRUE
YKL209C,STE6,OG0001520,TRUE
YNCK0002C,TRT2,NA,FALSE
YKL208W,CBT1,OG0004908,TRUE
YKL207W,EMC3,OG0002996,TRUE
YKL206C,ADD66,OG0002169,TRUE
YKL205W,LOS1,OG0003158,TRUE
YKL204W,EAP1,OG0004383,TRUE
YKL203C,TOR2,OG0000333,TRUE
YKL201C,MNN4,OG0000026,TRUE
YKL198C,PTK1,OG0000592,TRUE
YKL197C,PEX1,OG0002476,TRUE
YNCK0003W,NA,NA,FALSE
YKL196C,YKT6,OG0001668,TRUE
YKL195W,MIA40,OG0000800,TRUE
YKL194C,MST1,OG0002542,TRUE
YKL193C,SDS22,OG0001318,TRUE
YKL192C,ACP1,OG0000287,TRUE
YKL191W,DPH2,OG0000889,TRUE
YKL190W,CNB1,OG0002581,TRUE
YNCK0004W,NA,NA,FALSE
YKL189W,HYM1,OG0003346,TRUE
YKL188C,PXA2,OG0003064,TRUE
YKL187C,FAT3,OG0003453,TRUE
YKL186C,MTR2,OG0003473,TRUE
YKL185W,ASH1,OG0002078,TRUE
YKL184W,SPE1,OG0000759,TRUE
YKL183C-A,NA,NA,FALSE
YKL183W,LOT5,OG0002532,TRUE
YKL182W,FAS1,OG0002095,TRUE
YKL181W,PRS1,OG0002198,TRUE
YKL180W,RPL17A,OG0000934,TRUE
YKL179C,COY1,OG0002273,TRUE
YKL178C,STE3,OG0003028,TRUE
YKL176C,LST4,OG0003649,TRUE
YKL175W,ZRT3,OG0002428,TRUE
YKL174C,TPO5,OG0003825,TRUE
YKL173W,SNU114,OG0001416,TRUE
YKL172W,EBP2,OG0003381,TRUE
YKL171W,NNK1,OG0002908,TRUE
YKL170W,MRPL38,OG0002669,TRUE
YKL168C,KKQ8,OG0003461,TRUE
YKL167C,MRP49,OG0002473,TRUE
YKL166C,TPK3,OG0000143,TRUE
YKL165C,MCD4,OG0002961,TRUE
YNCK0005C,NA,NA,FALSE
YKL164C,PIR1,OG0000043,TRUE
YKL163W,PIR3,OG0000043,TRUE
YKL162C,NA,OG0002738,TRUE
YKL161C,KDX1,NA,FALSE
YKL160W,ELF1,OG0002033,TRUE
YKL159C,RCN1,OG0001365,TRUE
YKL157W,APE2,OG0000312,TRUE
YKL156W,RPS27A,OG0000714,TRUE
YKL155C,RSM22,OG0002184,TRUE
YKL154W,SRP102,OG0002044,TRUE
YNCK0006C,NA,NA,FALSE
YKL152C,GPM1,OG0003057,TRUE
YKL151C,NNR2,OG0003040,TRUE
YKL150W,MCR1,OG0001532,TRUE
YKL149C,DBR1,OG0002518,TRUE
YKL148C,SDH1,OG0000531,TRUE
YKL146W,AVT3,OG0000130,TRUE
YKL145W,RPT1,OG0001911,TRUE
YKL144C,RPC25,OG0001256,TRUE
YKL143W,LTV1,OG0001904,TRUE
YKL142W,MRP8,OG0001487,TRUE
YKL141W,SDH3,OG0001045,TRUE
YKL140W,TGL1,OG0003639,TRUE
YKL139W,CTK1,OG0003013,TRUE
YKL138C-A,HSK3,OG0003491,TRUE
YKL138C,MRPL31,OG0001942,TRUE
YKL137W,CMC1,OG0003531,TRUE
YKL135C,APL2,OG0003329,TRUE
YKL134C,OCT1,OG0003285,TRUE
YKL133C,RCI50,OG0000403,TRUE
YKL132C,RMA1,OG0000970,TRUE
YKL130C,SHE2,OG0004398,TRUE
YKL129C,MYO3,OG0000454,TRUE
YKL128C,PMU1,OG0000267,TRUE
YNCK0007W,NA,NA,FALSE
YKL127W,PGM1,OG0000514,TRUE
YKL126W,YPK1,OG0000562,TRUE
YKL125W,RRN3,OG0003159,TRUE
YKL124W,SSH4,OG0003831,TRUE
YKL122C,SRP21,OG0002240,TRUE
YKL121W,DGR2,OG0000451,TRUE
YKL120W,OAC1,OG0001791,TRUE
YKL119C,VPH2,OG0001925,TRUE
YNCK0008W,NA,NA,FALSE
YKL117W,SBA1,OG0002474,TRUE
YKL116C,PRR1,OG0003184,TRUE
YKL114C,APN1,OG0002154,TRUE
YKL113C,RAD27,OG0002848,TRUE
YKL112W,ABF1,OG0004364,TRUE
YKL110C,KTI12,OG0001943,TRUE
YKL109W,HAP4,OG0003676,TRUE
YKL108W,SLD2,OG0003765,TRUE
YKL107W,NA,OG0004488,TRUE
YKL106C-A,NA,NA,FALSE
YKL106W,AAT1,OG0002640,TRUE
YKL105C,SEG2,NA,FALSE
YKL104C,GFA1,OG0001468,TRUE
YKL104W-A,NA,NA,FALSE
YKL103C,APE1,OG0001078,TRUE
YKL102C,NA,NA,FALSE
YKL101W,HSL1,OG0000122,TRUE
YKL100C,YPF1,OG0003831,TRUE
YKL099C,UTP11,OG0002202,TRUE
YKL098W,MTC2,OG0004090,TRUE
YKL097C,NA,NA,FALSE
YKL096C-B,NA,NA,FALSE
YKL096W-A,CWP2,OG0000243,TRUE
YKL096W,CWP1,OG0000243,TRUE
YKL095W,YJU2,OG0001430,TRUE
YKL094W,YJU3,OG0002736,TRUE
YKL093W,MBR1,OG0003456,TRUE
YKL092C,BUD2,OG0001740,TRUE
YKL091C,NA,OG0000407,TRUE
YKL090W,CUE2,OG0000903,TRUE
YKL089W,MIF2,OG0003220,TRUE
YKL088W,CAB3,OG0001822,TRUE
YKL087C,CYT2,OG0003316,TRUE
YKL086W,SRX1,OG0001207,TRUE
YKL085W,MDH1,OG0002787,TRUE
YKL084W,HOT13,OG0004199,TRUE
YKL082C,RRP14,OG0002005,TRUE
YKL081W,TEF4,OG0000094,TRUE
YNCK0009W,SNR38,NA,FALSE
YKL080W,VMA5,OG0001239,TRUE
YKL079W,SMY1,OG0002155,TRUE
YKL078W,DHR2,OG0001467,TRUE
YKL077W,PSG1,OG0002838,TRUE
YKL075C,AAN1,OG0004432,TRUE
YKL074C,MUD2,OG0002827,TRUE
YKL073W,LHS1,OG0002459,TRUE
YKL072W,STB6,OG0000555,TRUE
YNCK0010W,NA,NA,FALSE
YKL071W,OSI1,NA,FALSE
YKL070W,NA,OG0004040,TRUE
YKL069W,NA,OG0001250,TRUE
YNCK0011C,NA,NA,FALSE
YKL068W-A,NA,NA,FALSE
YKL068W,NUP100,OG0000436,TRUE
YNCK0012C,NA,NA,FALSE
YKL067W,YNK1,OG0002850,TRUE
YKL065W-A,DPC7,NA,FALSE
YKL065C,YET1,OG0002714,TRUE
YKL064W,MNR2,OG0002030,TRUE
YKL063C,NA,OG0004642,TRUE
YKL062W,MSN4,OG0000042,TRUE
YKL061W,BLI1,OG0004418,TRUE
YKL060C,FBA1,OG0001167,TRUE
YKL059C,MPE1,OG0002929,TRUE
YKL058W,TOA2,OG0001475,TRUE
YKL057C,NUP120,OG0003819,TRUE
YKL056C,TMA19,OG0001490,TRUE
YKL055C,OAR1,OG0000498,TRUE
YKL054C,DEF1,OG0003813,TRUE
YKL053C-A,MDM35,OG0003058,TRUE
YKL052C,ASK1,OG0003423,TRUE
YKL051W,SFK1,OG0000530,TRUE
YKL050C,LPX2,OG0000471,TRUE
YKL049C,CSE4,OG0000032,TRUE
YKL048C,ELM1,OG0004481,TRUE
YKL047W,ANR2,OG0002359,TRUE
YKL046C,DCW1,OG0000199,TRUE
YKL045W,PRI2,OG0002992,TRUE
YKL044W,MMO1,NA,FALSE
YKL043W,PHD1,OG0000240,TRUE
YKL042W,SPC42,OG0004419,TRUE
YKL041W,VPS24,OG0001337,TRUE
YKL040C,NFU1,OG0000583,TRUE
YKL039W,PTM1,OG0000334,TRUE
YNCK0013W,SNR69,NA,FALSE
YKL038W,RGT1,OG0001865,TRUE
YKL037W,AIM26,NA,FALSE
YKL035W,UGP1,OG0002245,TRUE
YKL034W,TUL1,OG0002128,TRUE
YKL033W-A,NA,OG0003831,TRUE
YKL033W,TTI1,OG0003015,TRUE
YNCK0014W,NA,NA,FALSE
YKL032C,IXR1,OG0000283,TRUE
YKL029C,MAE1,OG0001827,TRUE
YKL028W,TFA1,OG0001335,TRUE
YKL027W,TCD2,OG0000986,TRUE
YKL026C,GPX1,NA,FALSE
YKL025C,PAN3,OG0002475,TRUE
YKL024C,URA6,OG0002704,TRUE
YKL023C-A,MIN9,NA,FALSE
YKL023W,SKA1,NA,FALSE
YKL022C,CDC16,OG0001315,TRUE
YKL021C,MAK11,OG0001675,TRUE
YKL020C,SPT23,OG0000369,TRUE
YKL019W,RAM2,OG0002164,TRUE
YKL018C-A,MCO12,OG0000266,TRUE
YKL018W,SWD2,OG0002157,TRUE
YKL017C,HCS1,OG0001408,TRUE
YKL016C,ATP7,OG0001457,TRUE
YKL015W,PUT3,OG0002017,TRUE
YKL014C,URB1,OG0003208,TRUE
YKL013C,ARC19,OG0002788,TRUE
YKL012W,PRP40,OG0001361,TRUE
YKL011C,CCE1,OG0004431,TRUE
YKL010C,UFD4,OG0002887,TRUE
YKL009W,MRT4,OG0002285,TRUE
YKL008C,LAC1,OG0000197,TRUE
YKL007W,CAP1,OG0002347,TRUE
YKL006C-A,SFT1,OG0003701,TRUE
YNCK0015C,SNR87,NA,FALSE
YKL006W,RPL14A,OG0000977,TRUE
YKL005C,BYE1,OG0003750,TRUE
YKL004W,AUR1,OG0000662,TRUE
YKL003C,MRP17,OG0002336,TRUE
YKL002W,DID4,OG0003001,TRUE
YKL001C,MET14,OG0003211,TRUE
YKR001C,VPS1,OG0000775,TRUE
YKR002W,PAP1,OG0003048,TRUE
YKR003W,OSH6,OG0000808,TRUE
YKR004C,ECM9,OG0001979,TRUE
YKR005C,NA,OG0004922,TRUE
YKR006C,MRPL13,OG0004115,TRUE
YKR007W,MEH1,OG0004420,TRUE
YKR008W,RSC4,OG0002926,TRUE
YKR009C,FOX2,OG0002499,TRUE
YNCK0016W,NA,NA,FALSE
YKR010C,TOF2,OG0000331,TRUE
YKR011C,FPT1,OG0004229,TRUE
YKR013W,PRY2,OG0000038,TRUE
YKR014C,YPT52,OG0000040,TRUE
YKR015C,NA,OG0004647,TRUE
YKR016W,MIC60,OG0003437,TRUE
YKR017C,HEL1,OG0001512,TRUE
YKR018C,NA,OG0000385,TRUE
YKR019C,IRS4,OG0000891,TRUE
YKR020W,VPS51,OG0003757,TRUE
YKR021W,ALY1,OG0000730,TRUE
YKR022C,NTR2,OG0004436,TRUE
YKR023W,RQT4,OG0003003,TRUE
YKR024C,DBP7,OG0002026,TRUE
YKR025W,RPC37,OG0001209,TRUE
YKR026C,GCN3,OG0002028,TRUE
YNCK0017W,NA,NA,FALSE
YKR027W,BCH2,OG0001145,TRUE
YKR028W,SAP190,OG0000134,TRUE
YKR029C,SET3,OG0000601,TRUE
YKR030W,GMH1,OG0001476,TRUE
YKR031C,SPO14,OG0001234,TRUE
YKR032W,NA,NA,FALSE
YKR034W,DAL80,OG0000022,TRUE
YKR035W-A,DID2,OG0001728,TRUE
YKR036C,CAF4,OG0003458,TRUE
YKR037C,SPC34,OG0004435,TRUE
YKR038C,KAE1,OG0001966,TRUE
YNCK0018C,NA,NA,FALSE
YKR039W,GAP1,OG0000011,TRUE
YNCK0019W,NA,NA,FALSE
YKR041W,NA,OG0004562,TRUE
YKR042W,UTH1,OG0000061,TRUE
YKR043C,SHB17,OG0000918,TRUE
YKR044W,UIP5,OG0003369,TRUE
YKR045C,NA,OG0004631,TRUE
YKR046C,PLN1,OG0004469,TRUE
YKR048C,NAP1,OG0002410,TRUE
YKR049C,FMP46,OG0004468,TRUE
YKR050W,TRK2,OG0000666,TRUE
YKR051W,HFL1,OG0001441,TRUE
YKR052C,MRS4,OG0000515,TRUE
YKR053C,YSR3,OG0000522,TRUE
YKR054C,DYN1,OG0003637,TRUE
YKR055W,RHO4,OG0000132,TRUE
YKR056W,TRM2,OG0002501,TRUE
YKR057W,RPS21A,OG0000950,TRUE
YKR058W,GLG1,OG0000336,TRUE
YKR059W,TIF1,OG0001039,TRUE
YKR060W,UTP30,OG0001989,TRUE
YKR061W,KTR2,OG0000509,TRUE
YNCK0020C,SNR42,NA,FALSE
YKR062W,TFA2,OG0001758,TRUE
YKR063C,LAS1,OG0001306,TRUE
YKR064W,OAF3,OG0004467,TRUE
YKR065C,PAM17,OG0001524,TRUE
YKR066C,CCP1,OG0000517,TRUE
YKR067W,GPT2,OG0004399,TRUE
YKR068C,BET3,OG0002854,TRUE
YKR069W,MET1,OG0001058,TRUE
YKR070W,NA,OG0001742,TRUE
YKR071C,DRE2,OG0002134,TRUE
YKR072C,SIS2,OG0000391,TRUE
YKR073C,NA,NA,FALSE
YNCK0021W,NA,NA,FALSE
YKR074W,AIM29,OG0002163,TRUE
YKR075C,NA,OG0000548,TRUE
YKR076W,ECM4,OG0000429,TRUE
YKR077W,MSA2,NA,FALSE
YKR078W,VPS501,NA,FALSE
YKR079C,TRZ1,OG0001177,TRUE
YKR080W,MTD1,OG0002311,TRUE
YKR081C,RPF2,OG0003347,TRUE
YKR082W,NUP133,OG0001114,TRUE
YKR083C,DAD2,OG0003548,TRUE
YKR084C,HBS1,OG0000516,TRUE
YKR085C,MRPL20,OG0001571,TRUE
YKR086W,PRP16,OG0000146,TRUE
YKR087C,OMA1,OG0001264,TRUE
YKR088C,TVP38,OG0002970,TRUE
YKR089C,TGL4,OG0000443,TRUE
YKR090W,PXL1,OG0000915,TRUE
YKR091W,SRL3,NA,FALSE
YKR092C,SRP40,OG0002702,TRUE
YKR093W,PTR2,OG0000741,TRUE
YKR094C,RPL40B,OG0002694,TRUE
YKR095W,MLP1,OG0000724,TRUE
YKR095W-A,PCC1,OG0003471,TRUE
YKR096W,ESL2,OG0000411,TRUE
YKR097W,PCK1,OG0001006,TRUE
YKR098C,UBP11,OG0000746,TRUE
YKR099W,BAS1,OG0002068,TRUE
YKR100C,SKG1,OG0002212,TRUE
YKR101W,SIR1,NA,FALSE
YKR102W,FLO10,OG0000009,TRUE
YKR103W,NFT1,OG0004835,TRUE
YKR104W,NA,OG0004835,TRUE
YKR105C,VBA5,OG0000076,TRUE
YKR106W,GEX2,OG0000005,TRUE
YLL067C,NA,OG0000029,TRUE
YLL067C,NA,OG0000210,TRUE
YLL066W-B,NA,OG0004490,TRUE
YLL066C,NA,OG0000029,TRUE
YLL066C,NA,OG0000210,TRUE
YLL064C,PAU18,OG0000002,TRUE
YLL063C,AYT1,NA,FALSE
YLL062C,MHT1,OG0003634,TRUE
YLL061W,MMP1,OG0000011,TRUE
YLL060C,GTT2,NA,FALSE
YLL058W,HSU1,OG0000694,TRUE
YLL057C,JLP1,OG0000236,TRUE
YLL056C,NA,OG0000007,TRUE
YLL055W,YCT1,OG0004929,TRUE
YLL054C,NA,OG0000058,TRUE
YLL053C,NA,OG0000552,TRUE
YLL052C,AQY2,OG0000552,TRUE
YLL051C,FRE6,OG0000004,TRUE
YLL050C,COF1,OG0002747,TRUE
YLL049W,LDB18,NA,FALSE
YLL048C,YBT1,OG0000474,TRUE
YLL046C,RNP1,OG0000156,TRUE
YLL045C,RPL8B,OG0000342,TRUE
YLL043W,FPS1,OG0000617,TRUE
YLL042C,ATG10,OG0004594,TRUE
YLL041C,SDH2,OG0000648,TRUE
YLL040C,VPS13,OG0001155,TRUE
YLL039C,UBI4,OG0003831,TRUE
YLL038C,ENT4,OG0003550,TRUE
YLL036C,PRP19,OG0003229,TRUE
YLL035W,GRC3,OG0000177,TRUE
YLL034C,RIX7,OG0001169,TRUE
YLL033W,IRC19,OG0004255,TRUE
YLL032C,NA,OG0002064,TRUE
YLL031C,GPI13,OG0002466,TRUE
YLL030C,RRT7,NA,FALSE
YLL029W,FRA1,OG0001794,TRUE
YLL028W,TPO1,OG0000118,TRUE
YLL027W,ISA1,OG0000680,TRUE
YLL026W,HSP104,OG0002808,TRUE
YNCL0001W,NA,NA,FALSE
YLL025W,PAU17,OG0000002,TRUE
YLL024C,SSA2,OG0000018,TRUE
YLL023C,POM33,OG0000233,TRUE
YLL022C,HIF1,OG0005362,TRUE
YLL021W,SPA2,OG0000792,TRUE
YLL019C,KNS1,OG0003127,TRUE
