xp_id,locus_tag
XP_454876.1,KLLA0_E20461g
XP_454877.1,KLLA0_E20505g
XP_454878.1,KLLA0_E20527g
XP_454879.1,KLLA0_E20549g
XP_454880.1,KLLA0_E20571g
XP_454881.1,KLLA0_E20593g
XP_454882.1,KLLA0_E20615g
XP_454883.1,KLLA0_E20637g
XP_454884.1,KLLA0_E20659g
XP_454885.1,KLLA0_E20681g
XP_454886.1,KLLA0_E20703g
XP_454887.1,KLLA0_E20725g
XP_454888.1,KLLA0_E20747g
XP_454889.1,KLLA0_E20769g
XP_454890.1,KLLA0_E20791g
XP_454891.1,KLLA0_E20813g
XP_454892.1,KLLA0_E20835g
XP_454893.1,KLLA0_E20857g
XP_454894.1,KLLA0_E20879g
XP_454895.1,KLLA0_E20901g
XP_454896.1,KLLA0_E20923g
XP_454897.1,KLLA0_E20945g
XP_454898.1,KLLA0_E20967g
XP_454899.1,KLLA0_E20989g
XP_454900.1,KLLA0_E21011g
XP_454901.1,KLLA0_E21033g
XP_454902.1,KLLA0_E21055g
XP_454903.1,KLLA0_E21077g
XP_454904.1,KLLA0_E21099g
XP_454905.1,KLLA0_E21121g
XP_454906.1,KLLA0_E21143g
XP_454907.1,KLLA0_E21165g
XP_454908.1,KLLA0_E21187g
XP_454909.1,KLLA0_E21209g
XP_454911.1,KLLA0_E21231g
XP_454912.1,KLLA0_E21253g
XP_454913.1,KLLA0_E21275g
XP_454914.1,KLLA0_E21297g
XP_454915.1,KLLA0_E21319g
XP_454916.1,KLLA0_E21341g
XP_454917.1,KLLA0_E21363g
XP_454918.1,KLLA0_E21385g
XP_454919.1,KLLA0_E21407g
XP_454920.1,KLLA0_E21429g
XP_454921.1,KLLA0_E21451g
XP_454922.1,KLLA0_E21473g
XP_454923.1,KLLA0_E21495g
XP_454924.1,KLLA0_E21517g
XP_454925.1,KLLA0_E21539g
XP_454926.1,KLLA0_E21561g
XP_454927.1,KLLA0_E21583g
XP_454928.1,KLLA0_E21605g
XP_454929.1,KLLA0_E21627g
XP_454930.1,KLLA0_E21649g
XP_454931.1,KLLA0_E21671g
XP_454932.1,KLLA0_E21693g
XP_454934.1,KLLA0_E21715g
XP_002999412.1,KLLA0_E21737g
XP_454936.1,KLLA0_E21759g
XP_454937.1,KLLA0_E21781g
XP_454938.1,KLLA0_E21803g
XP_454939.1,KLLA0_E21825g
XP_454940.1,KLLA0_E21847g
XP_454941.1,KLLA0_E21869g
XP_454942.1,KLLA0_E21891g
XP_454943.1,KLLA0_E21913g
XP_454944.1,KLLA0_E21935g
XP_454945.1,KLLA0_E21957g
XP_454946.1,KLLA0_E21979g
XP_454947.1,KLLA0_E22001g
XP_454948.1,KLLA0_E22023g
XP_454949.1,KLLA0_E22045g
XP_454951.1,KLLA0_E22089g
XP_454952.1,KLLA0_E22111g
XP_454953.1,KLLA0_E22133g
XP_454954.1,KLLA0_E22155g
XP_454955.1,KLLA0_E22177g
XP_454956.1,KLLA0_E22199g
XP_454957.1,KLLA0_E22243g
XP_454958.1,KLLA0_E22265g
XP_454959.1,KLLA0_E22287g
XP_454960.1,KLLA0_E22309g
XP_454962.1,KLLA0_E22331g
XP_454963.1,KLLA0_E22375g
XP_454964.1,KLLA0_E22397g
XP_454965.1,KLLA0_E22419g
XP_454966.1,KLLA0_E22441g
XP_454967.1,KLLA0_E22463g
XP_454968.1,KLLA0_E22485g
XP_454969.1,KLLA0_E22507g
XP_454971.1,KLLA0_E22529g
XP_454972.1,KLLA0_E22551g
XP_454973.1,KLLA0_E22573g
XP_454974.1,KLLA0_E22595g
XP_454975.1,KLLA0_E22617g
XP_454976.1,KLLA0_E22661g
XP_454977.1,KLLA0_E22683g
XP_454978.1,KLLA0_E22705g
XP_454979.1,KLLA0_E22727g
XP_454980.1,KLLA0_E22749g
XP_454981.1,KLLA0_E22771g
XP_454982.1,KLLA0_E22793g
XP_002999413.1,KLLA0_E22859g
XP_454984.1,KLLA0_E22881g
XP_454985.1,KLLA0_E22903g
XP_454986.1,KLLA0_E22925g
XP_454987.1,KLLA0_E22947g
XP_454988.1,KLLA0_E22969g
XP_454989.1,KLLA0_E22991g
XP_454990.1,KLLA0_E23013g
XP_454991.1,KLLA0_E23035g
XP_454992.1,KLLA0_E23057g
XP_454993.1,KLLA0_E23079g
XP_454994.1,KLLA0_E23101g
XP_454995.1,KLLA0_E23123g
XP_454996.1,KLLA0_E23145g
XP_454997.1,KLLA0_E23167g
XP_454998.1,KLLA0_E23189g
XP_002999414.1,KLLA0_E23211g
XP_455000.1,KLLA0_E23233g
XP_455001.1,KLLA0_E23255g
XP_455002.1,KLLA0_E23277g
XP_455003.1,KLLA0_E23299g
XP_455004.1,KLLA0_E23321g
XP_455005.1,KLLA0_E23343g
XP_002999415.1,KLLA0_E23365g
XP_455007.1,KLLA0_E23387g
XP_455008.1,KLLA0_E23409g
XP_455009.1,KLLA0_E23431g
XP_455010.1,KLLA0_E23453g
XP_455011.1,KLLA0_E23475g
XP_455012.1,KLLA0_E23497g
XP_455013.1,KLLA0_E23519g
XP_455014.1,KLLA0_E23541g
XP_455015.1,KLLA0_E23563g
XP_002999416.1,KLLA0_E23585g
XP_455017.1,KLLA0_E23607g
XP_455018.1,KLLA0_E23629g
XP_455019.1,KLLA0_E23651g
XP_455021.1,KLLA0_E23673g
XP_455022.1,KLLA0_E23695g
XP_455023.1,KLLA0_E23717g
XP_002999417.1,KLLA0_E23739g
XP_455024.1,KLLA0_E23761g
XP_002999418.1,KLLA0_E23783g
XP_002999419.1,KLLA0_E23805g
XP_455026.1,KLLA0_E23849g
XP_455027.1,KLLA0_E23871g
XP_455028.1,KLLA0_E23893g
XP_455029.1,KLLA0_E23915g
XP_455030.1,KLLA0_E23937g
XP_455031.1,KLLA0_E23959g
XP_455032.1,KLLA0_E23981g
XP_455033.1,KLLA0_E24003g
XP_455034.1,KLLA0_E24025g
XP_455035.1,KLLA0_E24047g
XP_455036.1,KLLA0_E24069g
XP_455037.1,KLLA0_E24091g
XP_455038.1,KLLA0_E24113g
XP_455039.1,KLLA0_E24135g
XP_455040.1,KLLA0_E24157g
XP_455041.1,KLLA0_E24179g
XP_455042.1,KLLA0_E24201g
XP_455043.1,KLLA0_E24223g
XP_002999420.1,KLLA0_E24245g
XP_455044.1,KLLA0_E24267g
XP_455045.1,KLLA0_E24289g
XP_455046.1,KLLA0_E24311g
XP_455047.1,KLLA0_E24333g
XP_455048.1,KLLA0_E24355g
XP_455049.1,KLLA0_E24377g
XP_455050.1,KLLA0_E24399g
XP_455051.1,KLLA0_E24421g
XP_455052.1,KLLA0_E24443g
XP_455053.1,KLLA0_E24465g
XP_455054.1,KLLA0_E24487g
XP_455055.1,KLLA0_E24509g
XP_455056.1,KLLA0_E24531g
XP_455057.1,KLLA0_E24553g
XP_455058.1,KLLA0_E24575g
XP_455059.1,KLLA0_E24597g
XP_455061.1,KLLA0_E24619g
XP_455062.1,KLLA0_E24641g
XP_455063.1,KLLA0_E24663g
XP_455064.1,KLLA0_E24685g
XP_455065.1,KLLA0_E24707g
XP_455066.1,KLLA0_E24729g
XP_455067.1,KLLA0_E24751g
XP_455068.1,KLLA0_E24773g
XP_455069.1,KLLA0_E24795g
XP_002999421.1,KLLA0_E24817g
XP_455072.1,KLLA0_E24861g
XP_455073.1,KLLA0_E24883g
XP_455074.1,KLLA0_E24905g
XP_455075.1,KLLA0_E24927g
XP_455076.1,KLLA0_E24949g
XP_455077.1,KLLA0_E24993g
XP_455078.1,KLLA0_E25015g
XP_455079.1,KLLA0_E25081g
XP_455082.1,KLLA0_E25147g
XP_002999422.1,KLLA0_E25180g
XP_455085.2,KLLA0_F00132g
XP_455086.2,KLLA0_F00154g
XP_455087.2,KLLA0_F00176g
XP_455089.1,KLLA0_F00220g
XP_455090.1,KLLA0_F00242g
XP_455091.1,KLLA0_F00264g
XP_455092.1,KLLA0_F00286g
XP_455093.1,KLLA0_F00308g
XP_455094.1,KLLA0_F00330g
XP_455095.1,KLLA0_F00352g
XP_455096.1,KLLA0_F00374g
XP_455097.1,KLLA0_F00396g
XP_455098.1,KLLA0_F00418g
XP_455099.1,KLLA0_F00440g
XP_455100.1,KLLA0_F00462g
XP_455101.1,KLLA0_F00484g
XP_455102.1,KLLA0_F00506g
XP_455103.1,KLLA0_F00528g
XP_455105.1,KLLA0_F00572g
XP_455106.1,KLLA0_F00594g
XP_455107.1,KLLA0_F00616g
XP_455108.1,KLLA0_F00638g
XP_455109.1,KLLA0_F00660g
XP_455110.1,KLLA0_F00682g
XP_455111.1,KLLA0_F00704g
XP_455112.1,KLLA0_F00726g
XP_455113.1,KLLA0_F00748g
XP_455114.1,KLLA0_F00770g
XP_455115.1,KLLA0_F00792g
XP_455116.1,KLLA0_F00814g
XP_455117.1,KLLA0_F00836g
XP_002999423.1,KLLA0_F00843g
XP_455118.1,KLLA0_F00858g
XP_455119.2,KLLA0_F00880g
XP_455120.1,KLLA0_F00902g
XP_455121.1,KLLA0_F00924g
XP_455122.1,KLLA0_F00946g
XP_455123.1,KLLA0_F00968g
XP_455124.1,KLLA0_F00990g
XP_455125.1,KLLA0_F01012g
XP_455126.1,KLLA0_F01034g
XP_455127.1,KLLA0_F01056g
XP_455128.1,KLLA0_F01078g
XP_455129.1,KLLA0_F01100g
XP_455130.1,KLLA0_F01122g
XP_455131.1,KLLA0_F01144g
XP_455132.1,KLLA0_F01166g
XP_455133.1,KLLA0_F01188g
XP_455134.1,KLLA0_F01210g
XP_455135.1,KLLA0_F01232g
XP_455136.1,KLLA0_F01254g
XP_455137.1,KLLA0_F01276g
XP_455138.1,KLLA0_F01298g
XP_455139.1,KLLA0_F01320g
XP_455140.1,KLLA0_F01342g
XP_455141.1,KLLA0_F01364g
XP_455142.1,KLLA0_F01386g
XP_455143.1,KLLA0_F01408g
XP_455144.1,KLLA0_F01419g
XP_455145.1,KLLA0_F01441g
XP_455146.1,KLLA0_F01463g
XP_455147.1,KLLA0_F01485g
XP_455148.1,KLLA0_F01507g
XP_455149.1,KLLA0_F01529g
XP_455150.1,KLLA0_F01551g
XP_455151.1,KLLA0_F01573g
XP_455152.1,KLLA0_F01595g
XP_455153.1,KLLA0_F01617g
XP_455154.1,KLLA0_F01639g
XP_455155.1,KLLA0_F01661g
XP_455156.1,KLLA0_F01683g
XP_455157.1,KLLA0_F01705g
XP_455158.1,KLLA0_F01727g
XP_455159.1,KLLA0_F01749g
XP_455160.1,KLLA0_F01771g
XP_455161.1,KLLA0_F01793g
XP_455162.1,KLLA0_F01815g
XP_455163.1,KLLA0_F01837g
XP_455164.1,KLLA0_F01859g
XP_455165.1,KLLA0_F01881g
XP_455166.1,KLLA0_F01903g
XP_455167.1,KLLA0_F01925g
XP_455168.1,KLLA0_F01947g
XP_455169.1,KLLA0_F01969g
XP_455170.1,KLLA0_F01991g
XP_455171.1,KLLA0_F02013g
XP_455172.1,KLLA0_F02035g
XP_455173.2,KLLA0_F02057g
XP_455174.1,KLLA0_F02079g
XP_455175.1,KLLA0_F02101g
XP_455176.1,KLLA0_F02123g
XP_455177.1,KLLA0_F02145g
XP_455178.1,KLLA0_F02167g
XP_455179.1,KLLA0_F02189g
XP_455180.1,KLLA0_F02211g
XP_455181.1,KLLA0_F02233g
XP_455182.1,KLLA0_F02255g
XP_455183.1,KLLA0_F02277g
XP_455184.1,KLLA0_F02299g
XP_455185.1,KLLA0_F02321g
XP_455186.1,KLLA0_F02343g
XP_455187.1,KLLA0_F02365g
XP_455188.1,KLLA0_F02387g
XP_455189.1,KLLA0_F02409g
XP_455190.1,KLLA0_F02431g
XP_455191.1,KLLA0_F02453g
XP_455192.1,KLLA0_F02475g
XP_455193.1,KLLA0_F02497g
XP_455194.1,KLLA0_F02519g
XP_455195.1,KLLA0_F02541g
XP_455198.1,KLLA0_F02596g
XP_002999424.1,KLLA0_F02610g
XP_455199.1,KLLA0_F02640g
XP_455200.1,KLLA0_F02662g
XP_455201.1,KLLA0_F02684g
XP_455202.1,KLLA0_F02706g
XP_455203.1,KLLA0_F02728g
XP_455204.1,KLLA0_F02750g
XP_455205.1,KLLA0_F02772g
XP_455206.1,KLLA0_F02794g
XP_455207.1,KLLA0_F02816g
XP_455208.1,KLLA0_F02838g
XP_455209.1,KLLA0_F02860g
XP_455210.1,KLLA0_F02882g
XP_455211.1,KLLA0_F02904g
XP_455212.1,KLLA0_F02926g
XP_455213.1,KLLA0_F02948g
XP_455214.1,KLLA0_F02970g
XP_455215.1,KLLA0_F02992g
XP_455216.1,KLLA0_F03014g
XP_455217.1,KLLA0_F03036g
XP_455218.1,KLLA0_F03058g
XP_455219.1,KLLA0_F03080g
XP_455220.1,KLLA0_F03102g
XP_455221.1,KLLA0_F03124g
XP_455222.1,KLLA0_F03146g
XP_455223.1,KLLA0_F03168g
XP_002999425.1,KLLA0_F03179g
XP_455224.1,KLLA0_F03190g
XP_455225.1,KLLA0_F03212g
XP_455226.1,KLLA0_F03234g
XP_455227.1,KLLA0_F03256g
XP_455230.1,KLLA0_F03311g
XP_455231.1,KLLA0_F03333g
XP_455232.1,KLLA0_F03355g
XP_455233.1,KLLA0_F03377g
XP_455234.1,KLLA0_F03399g
XP_455235.1,KLLA0_F03421g
XP_455236.1,KLLA0_F03443g
XP_455237.1,KLLA0_F03465g
XP_455238.1,KLLA0_F03487g
XP_455239.1,KLLA0_F03509g
XP_455240.1,KLLA0_F03531g
XP_455241.1,KLLA0_F03553g
XP_455242.1,KLLA0_F03575g
XP_455243.1,KLLA0_F03597g
XP_455244.1,KLLA0_F03619g
XP_455245.1,KLLA0_F03641g
XP_455246.1,KLLA0_F03663g
XP_455247.1,KLLA0_F03685g
XP_455248.1,KLLA0_F03707g
XP_455249.1,KLLA0_F03729g
XP_455250.1,KLLA0_F03751g
XP_455251.1,KLLA0_F03773g
XP_455252.1,KLLA0_F03795g
XP_455253.1,KLLA0_F03817g
XP_455254.1,KLLA0_F03839g
XP_455255.1,KLLA0_F03861g
XP_455256.1,KLLA0_F03883g
XP_455257.1,KLLA0_F03905g
XP_455258.1,KLLA0_F03927g
XP_455259.1,KLLA0_F03949g
XP_455260.1,KLLA0_F03971g
XP_455261.1,KLLA0_F03993g
XP_455262.1,KLLA0_F04015g
XP_455263.1,KLLA0_F04037g
XP_455264.1,KLLA0_F04059g
XP_455265.1,KLLA0_F04081g
XP_455266.1,KLLA0_F04103g
XP_455267.1,KLLA0_F04125g
XP_455268.1,KLLA0_F04169g
XP_455269.1,KLLA0_F04191g
XP_455270.1,KLLA0_F04213g
XP_455271.1,KLLA0_F04235g
XP_455272.1,KLLA0_F04257g
XP_455273.1,KLLA0_F04279g
XP_455274.1,KLLA0_F04301g
XP_455275.1,KLLA0_F04323g
XP_455276.1,KLLA0_F04345g
XP_455277.1,KLLA0_F04367g
XP_455278.1,KLLA0_F04389g
XP_455279.1,KLLA0_F04411g
XP_455280.1,KLLA0_F04433g
XP_455281.1,KLLA0_F04455g
XP_455282.1,KLLA0_F04477g
XP_455283.1,KLLA0_F04499g
XP_455284.1,KLLA0_F04521g
XP_455285.1,KLLA0_F04543g
XP_455286.1,KLLA0_F04565g
XP_455287.1,KLLA0_F04587g
XP_455288.1,KLLA0_F04609g
XP_455289.1,KLLA0_F04631g
XP_455290.1,KLLA0_F04653g
XP_455291.1,KLLA0_F04675g
XP_455292.1,KLLA0_F04697g
XP_455294.1,KLLA0_F04741g
XP_455296.1,KLLA0_F04774g
XP_455297.1,KLLA0_F04796g
XP_455298.1,KLLA0_F04818g
XP_455299.1,KLLA0_F04840g
XP_455300.1,KLLA0_F04862g
XP_455301.1,KLLA0_F04884g
XP_455302.1,KLLA0_F04906g
XP_455303.1,KLLA0_F04928g
XP_455304.1,KLLA0_F04950g
XP_455305.1,KLLA0_F04972g
XP_455307.1,KLLA0_F05005g
XP_455308.1,KLLA0_F05027g
XP_455309.1,KLLA0_F05049g
XP_455310.1,KLLA0_F05071g
XP_455311.1,KLLA0_F05093g
XP_455312.1,KLLA0_F05115g
XP_455313.1,KLLA0_F05137g
XP_455314.1,KLLA0_F05159g
XP_455315.1,KLLA0_F05181g
XP_455316.1,KLLA0_F05203g
XP_455317.1,KLLA0_F05225g
XP_455318.1,KLLA0_F05247g
XP_455319.1,KLLA0_F05269g
XP_455320.1,KLLA0_F05291g
XP_455321.1,KLLA0_F05313g
XP_455322.1,KLLA0_F05335g
XP_455323.1,KLLA0_F05357g
XP_455324.1,KLLA0_F05379g
XP_455325.1,KLLA0_F05401g
XP_455326.1,KLLA0_F05423g
XP_455327.1,KLLA0_F05445g
XP_455328.1,KLLA0_F05467g
XP_455329.1,KLLA0_F05489g
XP_455330.1,KLLA0_F05511g
XP_455332.1,KLLA0_F05555g
XP_455333.1,KLLA0_F05588g
XP_455334.1,KLLA0_F05610g
XP_455335.1,KLLA0_F05632g
XP_455336.1,KLLA0_F05654g
XP_455337.1,KLLA0_F05676g
XP_455340.1,KLLA0_F05731g
XP_455341.1,KLLA0_F05753g
XP_455342.1,KLLA0_F05775g
XP_455343.1,KLLA0_F05797g
XP_455344.1,KLLA0_F05819g
XP_455345.1,KLLA0_F05841g
XP_455347.1,KLLA0_F05896g
XP_455348.1,KLLA0_F05918g
XP_455349.1,KLLA0_F05940g
XP_455350.1,KLLA0_F05962g
XP_455351.1,KLLA0_F05984g
XP_455352.1,KLLA0_F06006g
XP_455353.1,KLLA0_F06028g
XP_455354.1,KLLA0_F06050g
XP_002999426.1,KLLA0_F06061g
XP_455355.1,KLLA0_F06072g
XP_455356.1,KLLA0_F06094g
XP_455357.1,KLLA0_F06116g
XP_455358.1,KLLA0_F06138g
XP_455359.1,KLLA0_F06160g
XP_455360.1,KLLA0_F06182g
XP_455361.1,KLLA0_F06204g
XP_455362.1,KLLA0_F06226g
XP_455363.1,KLLA0_F06248g
XP_455364.1,KLLA0_F06270g
XP_455365.1,KLLA0_F06292g
XP_455366.1,KLLA0_F06314g
XP_455367.1,KLLA0_F06336g
XP_455368.1,KLLA0_F06358g
XP_455369.1,KLLA0_F06380g
XP_455370.1,KLLA0_F06402g
XP_455371.2,KLLA0_F06424g
XP_455372.1,KLLA0_F06446g
XP_455373.1,KLLA0_F06468g
XP_455374.1,KLLA0_F06490g
XP_455375.1,KLLA0_F06512g
XP_455376.1,KLLA0_F06534g
XP_455377.1,KLLA0_F06556g
XP_455378.1,KLLA0_F06578g
XP_455379.1,KLLA0_F06600g
XP_455380.1,KLLA0_F06622g
XP_455381.1,KLLA0_F06644g
XP_455382.1,KLLA0_F06666g
XP_455383.1,KLLA0_F06688g
XP_455384.1,KLLA0_F06710g
XP_455385.1,KLLA0_F06732g
XP_455386.1,KLLA0_F06754g
XP_455387.1,KLLA0_F06776g
XP_455388.1,KLLA0_F06798g
XP_455390.1,KLLA0_F06831g
XP_455391.1,KLLA0_F06853g
XP_455392.1,KLLA0_F06875g
XP_455393.1,KLLA0_F06897g
XP_455394.1,KLLA0_F06919g
XP_455395.1,KLLA0_F06941g
XP_455396.1,KLLA0_F06963g
XP_455397.1,KLLA0_F06985g
XP_455398.1,KLLA0_F07007g
XP_455399.1,KLLA0_F07029g
XP_455401.1,KLLA0_F07073g
XP_455402.1,KLLA0_F07095g
XP_455403.1,KLLA0_F07117g
XP_455404.1,KLLA0_F07139g
XP_455405.1,KLLA0_F07161g
XP_455406.1,KLLA0_F07183g
XP_455407.1,KLLA0_F07205g
XP_455408.1,KLLA0_F07227g
XP_455409.1,KLLA0_F07249g
XP_455410.1,KLLA0_F07271g
XP_455411.1,KLLA0_F07293g
XP_455412.1,KLLA0_F07315g
XP_455413.1,KLLA0_F07337g
XP_002999427.1,KLLA0_F07348g
XP_455414.1,KLLA0_F07359g
XP_455415.1,KLLA0_F07381g
XP_455416.1,KLLA0_F07403g
XP_455417.1,KLLA0_F07425g
XP_455418.1,KLLA0_F07447g
XP_455419.1,KLLA0_F07469g
XP_455420.1,KLLA0_F07513g
XP_455422.1,KLLA0_F07557g
XP_455423.1,KLLA0_F07579g
XP_455424.1,KLLA0_F07601g
XP_455425.1,KLLA0_F07623g
XP_455426.1,KLLA0_F07645g
XP_455427.1,KLLA0_F07667g
XP_455428.1,KLLA0_F07689g
XP_455429.1,KLLA0_F07711g
XP_455430.1,KLLA0_F07733g
XP_455431.1,KLLA0_F07755g
XP_455432.1,KLLA0_F07777g
XP_455433.2,KLLA0_F07799g
XP_455434.1,KLLA0_F07821g
XP_455435.1,KLLA0_F07843g
XP_455436.1,KLLA0_F07865g
XP_455437.1,KLLA0_F07887g
XP_455438.1,KLLA0_F07909g
XP_455439.1,KLLA0_F07931g
XP_455440.1,KLLA0_F07953g
XP_455441.1,KLLA0_F07975g
XP_455442.1,KLLA0_F07997g
XP_455443.1,KLLA0_F08019g
XP_455444.1,KLLA0_F08041g
XP_455445.1,KLLA0_F08063g
XP_455446.1,KLLA0_F08085g
XP_455447.1,KLLA0_F08107g
XP_455448.1,KLLA0_F08129g
XP_455450.1,KLLA0_F08162g
XP_455451.1,KLLA0_F08184g
XP_455452.1,KLLA0_F08206g
XP_455453.1,KLLA0_F08228g
XP_455455.1,KLLA0_F08261g
XP_455456.1,KLLA0_F08283g
XP_455457.1,KLLA0_F08305g
XP_455458.1,KLLA0_F08327g
XP_455459.1,KLLA0_F08349g
XP_455460.1,KLLA0_F08371g
XP_455461.1,KLLA0_F08393g
XP_455462.1,KLLA0_F08415g
XP_455463.1,KLLA0_F08437g
XP_455464.1,KLLA0_F08459g
XP_455465.1,KLLA0_F08481g
XP_002999428.1,KLLA0_F08492g
XP_455466.1,KLLA0_F08503g
XP_455467.1,KLLA0_F08525g
XP_455468.1,KLLA0_F08547g
XP_455469.1,KLLA0_F08569g
XP_455470.1,KLLA0_F08591g
XP_455471.1,KLLA0_F08613g
XP_455472.1,KLLA0_F08635g
XP_455473.2,KLLA0_F08657g
XP_455474.1,KLLA0_F08679g
XP_455475.1,KLLA0_F08701g
XP_455476.1,KLLA0_F08723g
XP_455477.1,KLLA0_F08745g
XP_455478.1,KLLA0_F08767g
XP_455479.1,KLLA0_F08789g
XP_455480.1,KLLA0_F08811g
XP_455481.1,KLLA0_F08833g
XP_455482.1,KLLA0_F08855g
XP_455483.1,KLLA0_F08877g
XP_455484.1,KLLA0_F08899g
XP_455485.1,KLLA0_F08921g
XP_455487.1,KLLA0_F08954g
XP_455488.1,KLLA0_F08976g
XP_455489.1,KLLA0_F08998g
XP_455492.1,KLLA0_F09053g
XP_455493.1,KLLA0_F09075g
XP_455494.1,KLLA0_F09097g
XP_455495.1,KLLA0_F09119g
XP_455496.1,KLLA0_F09141g
XP_455497.1,KLLA0_F09163g
XP_455498.1,KLLA0_F09185g
XP_455499.1,KLLA0_F09207g
XP_455500.1,KLLA0_F09229g
XP_455501.1,KLLA0_F09251g
XP_455502.1,KLLA0_F09273g
XP_455503.1,KLLA0_F09295g
XP_455504.1,KLLA0_F09317g
XP_455505.1,KLLA0_F09339g
XP_455506.1,KLLA0_F09361g
XP_455507.1,KLLA0_F09383g
XP_455508.1,KLLA0_F09405g
XP_455509.1,KLLA0_F09427g
XP_455510.1,KLLA0_F09449g
XP_455512.1,KLLA0_F09526g
XP_455514.1,KLLA0_F09559g
XP_455515.1,KLLA0_F09581g
XP_455516.1,KLLA0_F09603g
XP_455517.1,KLLA0_F09625g
XP_455518.1,KLLA0_F09647g
XP_455519.1,KLLA0_F09669g
XP_455520.1,KLLA0_F09691g
XP_455521.1,KLLA0_F09713g
XP_455522.1,KLLA0_F09735g
XP_455523.1,KLLA0_F09757g
XP_455524.1,KLLA0_F09768g
XP_455525.1,KLLA0_F09790g
XP_455527.1,KLLA0_F09812g
XP_455528.1,KLLA0_F09845g
XP_455529.1,KLLA0_F09867g
XP_455530.1,KLLA0_F09889g
XP_455531.1,KLLA0_F09911g
XP_455532.1,KLLA0_F09933g
XP_455533.1,KLLA0_F09955g
XP_455534.1,KLLA0_F09977g
XP_455535.1,KLLA0_F09999g
XP_455536.1,KLLA0_F10021g
XP_455537.1,KLLA0_F10043g
XP_455538.1,KLLA0_F10065g
XP_455539.1,KLLA0_F10087g
XP_455540.1,KLLA0_F10109g
XP_455541.1,KLLA0_F10131g
XP_455542.1,KLLA0_F10153g
XP_455543.1,KLLA0_F10175g
XP_002999429.1,KLLA0_F10198g
XP_455545.1,KLLA0_F10219g
XP_455546.1,KLLA0_F10241g
XP_455547.1,KLLA0_F10263g
XP_455548.1,KLLA0_F10285g
XP_455549.1,KLLA0_F10307g
XP_455550.1,KLLA0_F10329g
XP_455551.1,KLLA0_F10351g
XP_455552.1,KLLA0_F10373g
XP_455553.1,KLLA0_F10395g
XP_455554.1,KLLA0_F10417g
XP_455555.1,KLLA0_F10439g
XP_455556.1,KLLA0_F10461g
XP_455557.1,KLLA0_F10483g
XP_455558.1,KLLA0_F10505g
XP_455559.1,KLLA0_F10527g
XP_455560.1,KLLA0_F10549g
XP_455561.1,KLLA0_F10571g
XP_455562.1,KLLA0_F10593g
XP_455563.1,KLLA0_F10615g
XP_455564.1,KLLA0_F10637g
XP_455565.1,KLLA0_F10659g
XP_455566.1,KLLA0_F10681g
XP_455567.1,KLLA0_F10703g
XP_455568.1,KLLA0_F10725g
XP_455569.1,KLLA0_F10747g
XP_455570.1,KLLA0_F10769g
XP_455571.1,KLLA0_F10791g
XP_455572.1,KLLA0_F10813g
XP_455573.1,KLLA0_F10835g
XP_455574.1,KLLA0_F10857g
XP_455575.1,KLLA0_F10879g
XP_455577.1,KLLA0_F10912g
XP_455578.1,KLLA0_F10934g
XP_455579.1,KLLA0_F10956g
XP_002999430.1,KLLA0_F10967g
XP_455580.1,KLLA0_F10978g
XP_455581.1,KLLA0_F11000g
XP_455582.1,KLLA0_F11022g
XP_455583.1,KLLA0_F11033g
XP_455584.1,KLLA0_F11077g
XP_455585.1,KLLA0_F11099g
XP_455586.1,KLLA0_F11121g
XP_455587.1,KLLA0_F11143g
XP_455588.1,KLLA0_F11165g
XP_455589.1,KLLA0_F11187g
XP_455590.1,KLLA0_F11209g
XP_455591.1,KLLA0_F11231g
XP_455592.1,KLLA0_F11253g
XP_455593.1,KLLA0_F11275g
XP_455594.1,KLLA0_F11297g
XP_455595.1,KLLA0_F11319g
XP_455596.1,KLLA0_F11341g
XP_455597.1,KLLA0_F11363g
XP_455598.1,KLLA0_F11385g
XP_455599.1,KLLA0_F11396g
XP_455600.1,KLLA0_F11418g
XP_455601.1,KLLA0_F11440g
XP_455602.1,KLLA0_F11462g
XP_455603.1,KLLA0_F11484g
XP_455604.1,KLLA0_F11506g
XP_455605.1,KLLA0_F11528g
XP_455606.1,KLLA0_F11550g
XP_455607.1,KLLA0_F11572g
XP_455608.1,KLLA0_F11638g
XP_455609.1,KLLA0_F11660g
XP_455610.1,KLLA0_F11682g
XP_455611.1,KLLA0_F11704g
XP_455612.1,KLLA0_F11726g
XP_455613.1,KLLA0_F11748g
XP_455614.1,KLLA0_F11770g
XP_455615.1,KLLA0_F11792g
XP_455616.1,KLLA0_F11814g
XP_455619.1,KLLA0_F11891g
XP_455620.1,KLLA0_F11913g
XP_455621.1,KLLA0_F11935g
XP_455622.1,KLLA0_F11957g
XP_455623.1,KLLA0_F11979g
XP_455624.1,KLLA0_F12001g
XP_455625.1,KLLA0_F12023g
XP_455626.1,KLLA0_F12034g
XP_455627.1,KLLA0_F12056g
XP_455628.1,KLLA0_F12078g
XP_455629.1,KLLA0_F12100g
XP_455630.1,KLLA0_F12166g
XP_455631.1,KLLA0_F12188g
XP_455632.1,KLLA0_F12210g
XP_455633.2,KLLA0_F12232g
XP_455634.1,KLLA0_F12254g
XP_455635.1,KLLA0_F12276g
XP_455636.1,KLLA0_F12298g
XP_455638.1,KLLA0_F12342g
XP_455639.1,KLLA0_F12364g
