TXNAME	GENEID
rna-NM_001182063.1	RFX1
rna-NM_001182065.1	TFS1
rna-NM_001182066.1	YLR179C
rna-NM_001182068.1	VTA1
rna-NM_001182070.1	TOS4
rna-NM_001182076.1	ATG26
rna-NM_001182079.1	HCR1
rna-NM_001182080.1	UPS1
rna-NM_001182081.1	NCW2
rna-NM_001182082.1	NMT1
rna-NM_001182086.1	PBA1
rna-NM_001182088.1	COQ9
rna-NM_001182090.1	MSS51
rna-NM_001182092.1	HMX1
rna-NM_001182096.1	PNP1
rna-NM_001182098.1	ATG38
rna-NM_001182099.1	TUB4
rna-NM_001182100.1	CRR1
rna-NM_001182102.1	CDC123
rna-NM_001182103.1	CPR6
rna-NM_001182105.1	COA4
rna-NM_001182108.1	RSA3
rna-NM_001182109.1	UTP13
rna-NM_001182110.1	IFH1
rna-NM_001182112.1	YLR225C
rna-NM_001182114.1	ADY4
rna-NM_001182115.1	ECM22
rna-NM_001182116.1	CDC42
rna-NM_001182118.1	BNA5
rna-NM_001182120.1	EST1
rna-NM_001348857.1	YLR236C
rna-NM_001182126.1	LIP2
rna-NM_001182129.1	ARV1
rna-NM_001182131.1	MAP1
rna-NM_001182132.1	CDD1
rna-NM_001182134.1	IRC20
rna-NM_001182141.1	NDL1
rna-NM_001348858.1	YLR255C
rna-NM_001182146.1	HSP60
rna-NM_001182148.1	VPS63
rna-NM_001182149.1	YPT6
rna-NM_001184339.1	TMA7
rna-NM_001184638.1	YLR264C-A
rna-NM_001182152.1	NEJ1
rna-NM_001182153.1	PDR8
rna-NM_001182159.1	YCS4
rna-NM_001182160.1	PIG1
rna-NM_001182163.1	DBP9
rna-NM_001182164.1	YSH1
rna-NM_001182165.1	YLR278C
rna-NM_001182168.1	RSO55
rna-NM_001182171.1	ECI1
rna-NM_001184567.1	YLR285C-A
rna-NM_001182173.1	CTS1
rna-NM_001182174.1	YLR287C
rna-NM_001182175.1	RPS30A
rna-NM_001182176.1	MEC3
rna-NM_001182178.1	COQ11
rna-NM_001182179.1	GCD7
rna-NM_001182180.1	SEC72
rna-NM_001182181.1	GSP1
rna-NM_001182183.1	ATP14
rna-NM_001182186.1	YHC1
rna-NM_001348860.1	YLR302C
rna-NM_001182192.1	ACO1
rna-NM_001182193.1	STT4
rna-NM_001184535.1	DPA10
rna-NM_001182197.2	IMH1
rna-NM_001182198.1	CDC25
rna-NM_001182200.1	ATG39
rna-NM_001182202.2	SPH1
rna-NM_001182203.2	CDC3
rna-NM_001182205.1	TAD3
rna-NM_001182208.1	BUD6
rna-NM_001182210.1	SFH1
rna-NM_001182212.1	CWC24
rna-NM_001182214.1	RPL38
rna-NM_001182216.1	TMA10
rna-NM_001348861.1	JIP3
rna-NR_132229.1	SNR61
rna-NR_132230.1	SNR55
rna-NR_132231.1	SNR57
rna-NM_001182222.1	RPS25B
rna-NM_001182225.1	SGD1
rna-NM_001182226.1	VRP1
rna-NM_001182235.1	CIS1
rna-NM_001182236.1	KAP95
rna-NM_001182237.1	DIC1
rna-NM_001182240.1	NIT3
rna-NM_001182243.1	TAL1
rna-NM_001182244.1	ILV5
rna-NM_001270756.1	YLR358C
rna-NM_001182250.1	DCR2
rna-NM_001184659.3	YLR361C-A
rna-NM_001182252.3	NMD4
rna-NM_001182259.3	ARC18
rna-NM_001182262.1	VID22
rna-NM_001182265.1	PSY3
rna-NM_001182266.3	FBP1
rna-NM_001182267.1	SEC61
rna-NM_001182271.3	NAM2
rna-NM_001182273.3	IKI3
rna-NM_001182274.1	SWC7
rna-NM_001182276.1	REH1
rna-NM_001182278.1	STE23
rna-NM_001182280.3	ART10
rna-NM_001182283.1	COX8
rna-NM_001182284.3	VPS33
rna-NM_001182285.1	AFG2
rna-NM_001182286.3	SKI2
rna-NM_001182287.1	BDF1
rna-NM_001182289.3	DUS3
rna-NM_001182294.3	RPL31B
rna-NM_001184610.1	YLR406C-A
rna-NM_001182296.1	BLS1
rna-NM_001182297.3	UTP21
rna-NM_001184570.3	YLR412C-A
rna-NM_001182302.3	PUN1
rna-NM_001182303.1	YLR415C
rna-NM_001182306.1	CDC73
rna-NM_001182309.3	RPN13
rna-NM_001182311.3	ATG17
rna-NM_001182319.1	ATG23
rna-NM_001182321.1	CNA1
rna-NM_001182324.1	ECM30
rna-NM_001182325.3	DIF1
rna-NM_001184308.3	LSM3
rna-NM_001182328.3	SEC39
rna-NM_001182329.1	RPS1A
rna-NM_001182330.3	SIR3
rna-NM_001182335.3	VMA6
rna-NM_001182340.1	SST2
rna-NM_001182341.3	RIF2
rna-NM_001182345.3	NBP1
rna-NM_001182348.3	YLR460C
rna-NM_001182495.1	COS3
rna-NM_001182494.1	YML131W
rna-NM_001182490.1	RSC9
rna-NR_172477.1	YNCM0001W
rna-NM_001182484.1	GTR1
rna-NM_001182482.1	YML119W
rna-NM_001182481.1	NGL3
rna-NM_001182479.1	NAB6
rna-NM_001182478.1	ATR1
rna-NM_001182475.1	DAT1
rna-NM_001182474.1	CTK3
rna-NM_001182473.1	BUL2
rna-NM_001182471.1	ZDS2
rna-NM_001182470.1	YML108W
rna-NM_001182468.1	URA5
rna-NM_001182464.1	CAC2
rna-NM_001184612.1	YML100W-A
rna-NM_001182460.1	TSL1
rna-NM_001182458.1	TAF13
rna-NM_001182456.1	YML096W
rna-NM_001182453.1	GIM5
rna-NM_001182452.1	UTP14
rna-NR_132235.1	ZOD1
rna-NM_001182447.1	UFO1
rna-NM_001182441.1	YML082W
rna-NM_001182440.1	TDA9
rna-NM_001182439.1	DUS1
rna-NM_001182438.1	CFF1
rna-NM_001182437.1	CPR3
rna-NM_001182436.1	BET5
rna-NM_001182429.1	DAK1
rna-NM_001182428.1	POB3
rna-NM_001182427.1	ITT1
rna-NM_001182424.1	ORC1
rna-NM_001182422.1	RPS1B
rna-NM_001182419.1	OGG1
rna-NM_001184439.1	HUG1
rna-NM_001182417.1	SML1
rna-NM_001182415.1	CMP2
rna-NM_001182413.1	SPC2
rna-NM_001182410.1	SUR7
rna-NM_001182409.1	GAL80
rna-NM_001182408.1	AIM32
rna-NM_001182405.1	GSF2
rna-NM_001182403.1	PRP39
rna-NM_001184412.1	YML045W-A
rna-NM_001182402.2	YML045W
rna-NM_001182400.1	CAT2
rna-NM_001182398.1	YML040W
rna-NM_001182397.2	YML039W
rna-NM_001182394.1	CGI121
rna-NM_001182391.1	SRC1
rna-NM_001182389.1	NDC1
rna-NM_001182388.1	RCF1
rna-NM_001182387.1	USA1
rna-NM_001182386.1	TSA1
rna-NM_001182385.1	YOX1
rna-NM_001182382.1	RPS17A
rna-NM_001182380.1	APT1
rna-NM_001182378.1	YML020W
rna-NM_001182377.1	OST6
rna-NM_001182375.1	PSP2
rna-NM_001182372.1	TRM9
rna-NM_001182371.1	UBX2
rna-NM_001182369.1	ERV25
rna-NM_001182366.1	SPT5
rna-NM_001182362.1	YAP1
rna-NM_001182360.1	TRM12
rna-NM_001182358.1	YML003W
rna-NM_001182357.1	VRL1
rna-NM_001182356.1	YPT7
rna-NM_001182498.1	MIX17
rna-NM_001182499.1	AIM34
rna-NM_001182500.1	MVP1
rna-NM_001182501.1	TAF4
rna-NM_001348864.1	YMR007W
rna-NM_001182505.1	ADI1
rna-NM_001182506.1	ANY1
rna-NM_001182507.1	HXT2
rna-NM_001182508.1	CLU1
rna-NR_132237.1	SNR78
rna-NR_132238.1	SNR77
rna-NR_132239.1	SNR76
rna-NR_132240.1	SNR75
rna-NR_132241.1	SNR74
rna-NR_132242.1	SNR73
rna-NR_132243.1	SNR72
rna-NM_001182510.1	BUD22
rna-NM_001182513.1	SPO20
rna-NM_001182514.1	PEX9
rna-NM_001182515.1	STB4
rna-NM_001182516.1	FMS1
rna-NM_001182518.1	UBC7
rna-NM_001182520.1	MRPL3
rna-NM_001182521.1	CSI1
rna-NM_001182523.1	YMR027W
rna-NM_001182524.1	TAP42
rna-NM_001182526.1	RSF1
rna-NM_001182529.1	HOF1
rna-NM_001184572.1	YMR030W-A
rna-NM_001182530.1	ARP9
rna-NM_001182532.1	IMP2
rna-NM_001182537.1	YET2
rna-NM_001182539.1	ARG80
rna-NM_001182540.1	MCM1
rna-NM_001182541.1	IOC4
rna-NM_001182545.1	CSM3
rna-NM_001182550.1	FAR3
rna-NM_001182552.1	STV1
rna-NM_001182556.1	FET3
rna-NM_001182557.1	SEN15
rna-NM_001182559.1	RNA14
rna-NM_001182561.1	RIM9
rna-NM_001182562.1	AEP1
rna-NM_001182563.1	KAR5
rna-NM_001182564.1	SOV1
rna-NM_001182566.1	AVO2
rna-NM_001182567.1	NAT4
rna-NM_001182568.1	MOT3
rna-NM_001182570.1	ABF2
rna-NM_001182574.1	RCO1
rna-NM_001182578.1	SEC14
rna-NM_001182582.1	ADH3
rna-NM_001182583.1	YMR084W
rna-NM_001182584.1	YMR085W
rna-NM_001182586.1	SEG1
rna-NM_001182587.1	PDL32
rna-NM_001182590.1	YMR090W
rna-NM_001182593.1	UTP15
rna-NM_001182594.1	CTF13
rna-NM_001182596.1	SNZ1
rna-NM_001182600.1	MUB1
rna-NM_001184614.1	YMR105W-A
rna-NM_001431141.1	YMR106W-A
rna-NM_001182607.1	SPG4
rna-NM_001182608.1	ILV2
rna-NM_001182609.1	MYO5
rna-NM_001182613.1	FOL3
rna-NM_001182615.1	MGR3
rna-NM_001182619.1	ASI1
rna-NM_001184445.1	NCW1
rna-NM_001182624.1	PKR1
rna-NM_001182625.1	EPO1
rna-NM_001182626.1	STO1
rna-NM_001182629.1	ECM16
rna-NM_001182630.1	POM152
rna-NM_001182631.1	DPI35
rna-NM_001182634.1	REC114
rna-NM_001182635.1	ERG29
rna-NM_001182638.1	GAT2
rna-NM_001182640.1	CIN4
rna-NM_001182641.1	RIM11
rna-NM_001182642.1	SIP5
rna-NM_001182645.1	RPS16A
rna-NM_001182646.1	FDO1
rna-NM_001182649.2	LDO45
rna-NM_001182650.1	LDO16
rna-NM_001182651.1	SWP1
rna-NM_001182654.1	YIM1
rna-NM_001182656.1	NUP53
rna-NM_001182658.1	YMR155W
rna-NM_001182661.1	MRPS8
rna-NM_001182664.1	CVM1
rna-NM_001182665.1	HLJ1
rna-NM_001182671.1	MLH1
rna-NM_001182677.1	HOT1
rna-NM_001182678.1	DDR48
rna-NM_001182681.1	SIP18
rna-NM_001184660.1	YMR175W-A
rna-NM_001182682.1	ECM5
rna-NM_001182683.1	MMT1
rna-NM_001182684.1	FPY1
rna-NM_001182685.1	SPT21
rna-NM_001184615.1	MIN3
rna-NR_132245.1	SNR83
rna-NM_001182690.1	ADD37
rna-NM_001182691.1	RTP1
rna-NM_001182692.1	HSC82
rna-NM_001182695.1	GCV2
rna-NM_001182697.1	SPG5
rna-NM_001182698.1	GYL1
rna-NM_001182700.1	MRPL24
rna-NM_001182701.1	RPL36A
rna-NR_132246.1	SNR11
rna-NM_001182702.1	ICY1
rna-NM_001182703.1	YMR196W
rna-NM_001182705.1	CIK1
rna-NM_001182706.1	CLN1
rna-NM_001182707.1	ROT1
rna-NM_001182709.1	ERG2
rna-NM_001182710.1	TOM40
rna-NM_001182713.1	YMR206W
rna-NM_001182715.1	ERG12
rna-NM_001182717.1	MGL2
rna-NM_001182718.1	DML1
rna-NM_001182720.1	CEF1
rna-NM_001182721.1	SCJ1
rna-NM_001182722.1	GAS3
rna-NM_001182724.1	GUA1
rna-NM_001182726.1	ESC1
rna-NM_001182727.1	ERG8
rna-NM_001182730.1	UBP8
rna-NM_001182735.1	MTF1
rna-NM_001182737.1	RPS10B
rna-NM_001184573.1	YMR230W-A
rna-NM_001182738.1	PEP5
rna-NM_001182739.1	FUS2
rna-NM_001182740.1	TRI1
rna-NM_001182741.1	RNH1
rna-NM_001182743.1	TAF9
rna-NM_001182744.1	BCH1
rna-NM_001182745.1	DFG5
rna-NM_001182748.1	YHM2
rna-NM_001184616.1	YMR242W-A
rna-NM_001182752.1	YMR244W
rna-NM_001182754.1	FAA4
rna-NM_001184661.1	YMR247W-A
rna-NM_001182756.1	GAD1
rna-NM_001182757.1	GTO3
rna-NM_001182758.1	HOR7
rna-NM_001182762.1	GFD1
rna-NM_001182769.2	YMR262W
rna-NM_001182770.1	SAP30
rna-NM_001182771.1	CUE1
rna-NM_001182773.1	RSN1
rna-NM_001182774.1	PPA2
rna-NM_001182776.1	TMA23
rna-NM_001184617.1	YMR272W-B
rna-NM_001182783.1	DSK2
rna-NM_001182784.1	FCP1
rna-NM_001182785.1	PRM15
rna-NM_001182788.1	GPI12
rna-NM_001182791.1	YKU70
rna-NM_001182793.1	MRPL33
rna-NM_001182795.1	HSH155
rna-NM_001182796.1	ABZ2
rna-NM_001182799.1	TDA1
rna-NM_001182800.1	GOT1
rna-NM_001182802.1	JNM1
rna-NM_001182806.1	PRC1
rna-NM_001182807.1	LIP1
rna-NM_001182814.1	UBP15
rna-NM_001182817.1	FKS3
rna-NM_001182818.1	GAS1
rna-NM_001182823.1	ELP6
rna-NM_001182825.1	PRE5
rna-NM_001182826.1	YMR315W
rna-NM_001184618.1	YMR315W-A
rna-NM_001182829.1	DIA1
rna-NM_001182830.2	YMR317W
rna-NM_001348871.1	YMR320W
rna-NM_001182836.3	ERR3
rna-NM_001182838.1	PAU19
rna-NM_001182496.1	YML133C
rna-NM_001182493.1	ERO1
rna-NM_001182492.1	COX14
rna-NM_001182491.1	MSC1
rna-NM_001182489.1	ERG13
rna-NM_001182488.1	PGA3
rna-NM_001182487.1	TUB3
rna-NM_001182486.1	PHO84
rna-NM_001348863.1	YML122C
rna-NM_001182483.1	NDI1
rna-NM_001182477.1	VAN1
rna-NM_001182476.1	TAF8
rna-NM_001182472.1	COQ5
rna-NM_001182469.1	PML39
rna-NM_001182467.1	SEC65
rna-NM_001182466.1	MDM1
rna-NM_001182465.1	NUP188
rna-NR_132234.1	SNR85
rna-NM_001182462.1	CUE4
rna-NM_001182459.1	ARG81
rna-NM_001182457.1	VPS9
rna-NM_001182454.1	RAD10
rna-NM_001182451.1	PRE8
rna-NM_001182450.1	RPM2
rna-NM_001182446.1	AIM33
rna-NM_001182445.1	ALO1
rna-NM_001182444.1	TUB1
rna-NM_001182442.1	YML083C
rna-NM_001184340.1	ATP18
rna-NM_001182435.1	WAR1
rna-NM_001182434.1	HMG1
rna-NM_001182433.1	FPR3
rna-NM_001182432.1	RPL6A
rna-NM_001182431.1	TCB3
rna-NM_001182430.1	COG8
rna-NM_001182426.1	ERV41
rna-NM_001182425.1	SMA2
rna-NM_001182423.1	TEM1
rna-NM_001182421.1	MFT1
rna-NM_001182420.1	PIF1
rna-NM_001182418.1	NTE1
rna-NM_001182414.1	IMD4
rna-NR_132236.1	SNR54
rna-NM_001182412.1	CYB2
rna-NM_001184571.1	YML054C-A
rna-NM_001182411.1	YML053C
rna-NM_001182407.1	RSE1
rna-NM_001182404.1	PRM6
rna-NM_001182401.1	RRN11
rna-NM_001182399.1	VPS71
rna-NM_001182396.1	YMD8
rna-NM_001182395.1	LFT1
rna-NM_001182392.1	AMD1
rna-NM_001182390.1	RAD52
rna-NM_001182384.1	RPS18B
rna-NM_001182383.1	YML6
rna-NM_001182381.1	NSE5
rna-NM_001182379.1	UNG1
rna-NM_001182376.1	YML018C
rna-NM_001182374.1	PPZ1
rna-NM_001182373.1	TAF11
rna-NM_001182368.1	RAD33
rna-NM_001182364.1	MRPL39
rna-NM_001182363.1	ERG6
rna-NM_001184487.1	MIN4
rna-NM_001182361.1	GIS4
rna-NM_001182359.1	GLO1
rna-NM_001182497.1	CDC5
rna-NM_001184613.1	YMR001C-A
rna-NM_001182502.1	PLB2
rna-NM_001182504.1	PLB1
rna-NM_001395039.1	YMR008C-A
rna-NM_001182509.1	SEC59
rna-NM_001182511.1	ERG5
rna-NM_001182512.1	SOK2
rna-NM_001182517.1	MAC1
rna-NM_001182519.1	MSS1
rna-NM_001182522.1	PEX12
rna-NM_001182525.1	FAR8
rna-NM_001182527.1	EIS1
rna-NM_001182531.1	RCH1
rna-NM_001182533.1	MIH1
rna-NM_001182534.1	MSN2
rna-NM_001182535.1	CCS1
rna-NM_001182536.1	SUB1
rna-NM_001182538.1	ARA2
rna-NM_001182542.2	YMR045C
rna-NM_001182543.1	YMR046C
rna-NM_001182544.1	NUP116
rna-NM_001182546.1	ERB1
rna-NM_001182547.2	YMR050C
rna-NM_001182548.1	YMR051C
rna-NM_001182551.1	STB2
rna-NM_001182553.1	BUB2
rna-NM_001182554.1	AAC1
rna-NM_001182558.1	SAM37
rna-NM_001182560.1	ARG7
rna-NM_001182565.1	UBX4
rna-NM_001182569.1	TVP18
rna-NM_001182571.1	IRC21
rna-NM_001182572.1	SDD2
rna-NM_001395040.1	YMR075C-A
rna-NM_001182575.1	PDS5
rna-NM_001182576.1	VPS20
rna-NM_001182577.1	CTF18
rna-NM_001182579.1	NAM7
rna-NM_001182580.1	ISF1
rna-NM_001348865.1	YMR082C
rna-NM_001182588.1	VBA1
rna-NM_001182589.1	YTA12
rna-NM_001182591.1	NPL6
rna-NM_001182592.1	AIP1
rna-NM_001182595.1	SNO1
rna-NM_001182597.1	MTG1
rna-NM_001182598.1	ATP25
rna-NM_001182599.1	YMR099C
rna-NM_001182601.1	SRT1
rna-NM_001182602.1	LAF1
rna-NM_001348866.1	YMR103C
rna-NM_001182604.1	YPK2
rna-NM_001182605.1	PGM2
rna-NM_001182606.1	YKU80
rna-NM_001182610.1	HFD1
rna-NM_001182611.1	EUC1
rna-NM_001182612.1	MED11
rna-NM_001182614.1	YMR114C
rna-NM_001182616.1	ASC1
rna-NR_132244.1	SNR24
rna-NM_001182617.1	SPC24
rna-NM_001182618.1	SHH3
rna-NM_001182621.1	ADE17
rna-NM_001182622.1	RPL15B
rna-NM_001348867.1	YMR122C
rna-NM_001182627.1	DLT1
rna-NM_001182628.1	SAS2
rna-NM_001182632.1	RRB1
rna-NM_001182633.1	JLP2
rna-NM_001182636.1	GID8
rna-NM_001182639.1	PSO2
rna-NM_001348868.1	YMR141C
rna-NM_001182644.1	RPL13B
rna-NM_001182647.1	NDE1
rna-NM_001182648.1	TIF34
rna-NM_001182652.1	IMP1
rna-NM_001182657.1	RIM13
rna-NM_001182659.1	TPP1
rna-NM_001182660.1	AIM36
rna-NM_001184342.1	YMR158C-A
rna-NM_001182663.1	ATG16
rna-NM_001182666.1	DNF3
rna-NM_001182667.1	INP2
rna-NM_001182668.1	MSS11
rna-NM_001182669.1	PAH1
rna-NM_001182670.1	MME1
rna-NM_001182672.1	CEP3
rna-NM_001182673.1	ALD3
rna-NM_001182674.1	ALD2
rna-NM_001182675.1	EAR1
rna-NM_001182680.1	PAI3
rna-NM_001182686.1	CTL1
rna-NM_001182687.1	YMR181C
rna-NM_001182688.1	RGM1
rna-NM_001182689.1	SSO2
rna-NM_001182693.1	YMR187C
rna-NM_001182694.1	MRPS17
rna-NM_001182696.1	SGS1
rna-NM_001184524.1	CMC4
rna-NM_001182704.1	VTI1
rna-NM_001182708.1	RAD14
rna-NR_132247.1	RNA170
rna-NM_001182711.1	INP1
rna-NM_001182712.1	PFK2
rna-NM_001182714.1	HFA1
rna-NM_001182716.1	YMR209C
rna-NM_001182719.1	EFR3
rna-NM_001182723.1	SKY1
rna-NM_001182725.1	TRS130
rna-NM_001182728.1	FMP42
rna-NM_001182729.1	FSH2
rna-NM_001182731.1	MRE11
rna-NM_001182732.1	MRPL44
rna-NM_001182733.1	ORA1
rna-NM_001182734.1	TAF7
rna-NM_001182736.1	RRP5
rna-NM_001182742.1	RNA1
rna-NM_001182746.1	RNT1
rna-NM_001182747.1	CUS1
rna-NM_001182749.1	RPL20A
rna-NM_001182750.1	ZRC1
rna-NM_001182751.1	COA6
rna-NR_132248.1	SNR86
rna-NM_001182755.1	RKR1
rna-NM_001182759.1	MLO1
rna-NM_001182760.1	YMR253C
rna-NM_001348870.1	YMR254C
rna-NM_001182763.1	COX7
rna-NM_001182764.1	PET111
rna-NM_001182765.1	ROY1
rna-NM_001182766.1	TRM732
rna-NM_001182767.1	TIF11
rna-NM_001182768.1	TPS3
rna-NM_001182772.1	YMR265C
rna-NM_001182775.1	PRP24
rna-NM_001182777.1	RRN9
rna-NM_001182778.1	URA10
rna-NM_001182779.1	SCS7
rna-NM_001182780.1	ZDS1
rna-NM_001182781.1	RCE1
rna-NM_001182782.1	BUL1
rna-NM_001182786.1	ATR2
rna-NM_001182787.1	CAT8
rna-NM_001182789.1	AEP2
rna-NM_001182790.1	RIT1
rna-NM_001182792.1	NGL2
rna-NM_001182794.1	DSS1
rna-NM_001182797.1	HAS1
rna-NM_001182801.1	HER2
rna-NM_001182804.1	GSR1
rna-NM_001182805.1	LCB1
rna-NM_001182808.2	DYN3
rna-NM_001182809.1	ADE4
rna-NM_001182810.1	ATM1
rna-NM_001182811.1	YME2
rna-NM_001182812.1	ADH2
rna-NM_001182815.1	SCW10
rna-NM_001182819.1	PSE1
rna-NM_001182820.1	NIP1
rna-NM_001182821.1	UPA2
rna-NM_001182822.1	GLC8
rna-NM_001182824.1	TGL3
rna-NM_001270757.1	YMR316C-A
rna-NM_001182831.3	ADH6
rna-NM_001182832.1	FET4
rna-NM_001182834.3	YMR321C
rna-NM_001182835.1	SNO4
rna-NM_001183174.1	COS1
rna-NM_001183173.1	DDI2
rna-NM_001183171.1	SNZ2
rna-NM_001183170.1	THI12
rna-NM_001183165.2	EGT2
rna-NM_001183161.1	LEM3
rna-NM_001183159.1	VNX1
rna-NM_001183158.1	YNL320W
rna-NM_001183155.1	PFS2
rna-NM_001183152.1	DAL82
rna-NM_001183150.1	RFA2
rna-NM_001183147.1	STB1
rna-NM_001183144.1	MRPS18
rna-NM_001183142.1	YPT11
rna-NM_001183138.1	TOS6
rna-NM_001183137.1	TRF5
rna-NM_001183136.1	CLA4
rna-NM_001183133.1	MRX6
rna-NM_001183131.1	MSB3
rna-NM_001183130.1	PUS4
rna-NM_001183128.1	RFC3
rna-NM_001183127.1	PCL1
rna-NR_132249.1	SNR40
rna-NM_001183126.1	CAF40
rna-NM_001183125.1	SEC21
rna-NM_001183124.1	CUS2
rna-NM_001183120.1	POP3
rna-NM_001183119.1	HCH1
rna-NM_001183117.1	PRM1
rna-NM_001183116.1	CAF120
rna-NM_001184664.1	YNL277W-A
rna-NM_001183115.1	MET2
rna-NM_001183113.1	BOR1
rna-NM_001183111.1	TOF1
rna-NM_001183107.1	BSC4
rna-NM_001183106.1	LYP1
rna-NM_001183105.1	PIK1
rna-NM_001183100.1	POL2
rna-NM_001183099.1	ORC5
rna-NM_001183094.1	FOL1
rna-NM_001183091.1	TEX1
rna-NM_001183088.1	RAD50
rna-NM_001183085.1	CRS1
rna-NM_001183084.1	VPS75
rna-NM_001183081.2	SLA2
rna-NM_001183080.1	ATG2
rna-NM_001183077.1	LAP3
rna-NM_001183076.1	KEX2
rna-NM_001183075.1	YTP1
rna-NM_001183074.1	SIN4
rna-NM_001183072.1	YNL234W
rna-NM_001183071.1	BNI4
rna-NM_001183070.1	CSL4
rna-NM_001183061.1	ATG4
rna-NM_001183060.1	SSU72
rna-NM_001183058.1	ADE12
rna-NM_001183056.1	MGS1
rna-NM_001183055.1	PPN2
rna-NM_001183054.1	RAP1
rna-NM_001183053.1	IES2
rna-NM_001183052.1	PEX17
rna-NM_001183050.1	VID27
rna-NM_001183048.1	MER1
rna-NM_001183047.1	SSB2
rna-NM_001183046.1	YNL208W
rna-NM_001183045.1	RIO2
rna-NM_001183040.1	SPS19
rna-NM_001183031.2	YNL193W
rna-NM_001183030.2	CHS1
rna-NM_001183029.1	DUG3
rna-NM_001183028.1	YNL190W
rna-NM_001183027.1	SRP1
rna-NM_001183026.1	KAR1
rna-NM_001183025.1	SWT21
rna-NM_001183024.2	UBP10
rna-NM_001183019.2	PBR1
rna-NM_001183016.3	RPS3
rna-NM_001183010.4	APC1
rna-NM_001183003.3	YNL165W
rna-NM_001184490.1	YNL162W-A
rna-NM_001183000.1	RPL42A
rna-NM_001182999.3	CBK1
rna-NM_001182998.1	YGP1
rna-NM_001182996.1	PGA1
rna-NM_001182995.1	IGO1
rna-NM_001182993.1	CUZ1
rna-NM_001182990.1	INN1
rna-NM_001182985.1	LSM7
rna-NM_001182984.3	YNL146W
rna-NM_001182983.1	MFA2
rna-NM_001182980.1	MEP2
rna-NM_001182979.1	AAH1
rna-NM_001184519.1	YSF3
rna-NM_001182976.1	SRV2
rna-NM_001182974.1	EAF7
rna-NM_001182970.1	KRE33
rna-NM_001182969.1	TOM22
rna-NM_001182967.1	NRK1
rna-NM_001182966.4	TEP1
rna-NM_001182965.3	FAR11
rna-NM_001182964.1	SPC98
rna-NM_001182962.3	NAF1
rna-NM_001182961.1	NMA111
rna-NM_001182957.3	NCS2
rna-NM_001182955.1	MLS1
rna-NM_001182954.3	DMA2
rna-NM_001182951.1	RPC19
rna-NM_001182950.3	DBP2
rna-NM_001182945.3	YAF9
rna-NM_001182941.3	MET4
rna-NM_001182940.3	POL1
rna-NM_001182939.1	AVT4
rna-NM_001182938.1	MIC27
rna-NM_001182932.1	APP1
rna-NM_001182931.3	YPT53
rna-NM_001182930.1	YNL092W
rna-NM_001182929.1	NST1
rna-NM_001182928.3	RHO2
rna-NM_001182926.3	TOP2
rna-NM_001182925.1	TCB2
rna-NM_001182924.1	SNN1
rna-NM_001182923.3	MKT1
rna-NM_001182921.1	SAL1
rna-NM_001182920.3	PMS1
rna-NM_001182916.3	NIS1
rna-NM_001182915.1	APJ1
rna-NM_001182914.1	MKS1
rna-NM_001182913.3	IMP4
rna-NM_001182911.1	MSK1
rna-NM_001182910.1	RNH201
rna-NM_001182909.3	LAT1
rna-NM_001182908.1	TOM7
rna-NM_001184639.3	YNL067W-B
rna-NM_001182905.1	RPL9B
rna-NM_001182904.1	SUN4
rna-NM_001182903.3	AQR1
rna-NM_001182901.1	MTQ1
rna-NM_001182899.3	NOP2
rna-NM_001182895.3	OCA2
rna-NM_001184413.3	YNL054W-A
rna-NM_001281536.2	YNL054W-B
rna-NM_001182893.3	VAC7
rna-NM_001182892.3	MSG5
rna-NM_001182891.1	COX5A
rna-NM_001182890.1	COG5
rna-NM_001182887.1	ALG11
rna-NM_001182885.3	YNL046W
rna-NM_001182884.1	LAP2
rna-NM_001182883.1	YIP3
rna-NM_001184662.3	YNL042W-B
rna-NM_001182881.1	BOP3
rna-NM_001182879.3	YNL040W
rna-NM_001182878.3	BDP1
rna-NM_001182877.1	GPI15
rna-NM_001182875.3	NCE103
rna-NM_001182873.1	YNL034W
rna-NM_001182872.3	YNL033W
rna-NM_001182871.3	SIW14
rna-NM_001182869.1	HHF2
rna-NM_001182866.1	CRZ1
rna-NM_001182865.1	SAM50
rna-NR_132251.1	NME1
rna-NR_132252.1	SNR66
rna-NM_001182860.1	HDA1
rna-NM_001182855.1	PUB1
rna-NM_001182854.1	PBI2
rna-NM_001182853.3	HEF3
rna-NM_001182851.1	SPO1
rna-NM_001182849.3	PYP1
rna-NM_001182848.3	IDP3
rna-NM_001182845.3	LST8
rna-NM_001182843.1	HRB1
rna-NM_001182840.1	DOM34
rna-NM_001183181.1	SWM2
rna-NM_001183183.3	VPS27
rna-NM_001183185.1	LRO1
rna-NM_001183186.1	NRM1
rna-NM_001183187.3	CSE2
rna-NM_001183189.1	URK1
rna-NM_001183191.3	YNR014W
rna-NM_001183192.1	SMM1
rna-NM_001183194.3	TIM23
rna-NM_001183195.1	RCF2
rna-NM_001183196.1	ARE2
rna-NM_001183198.3	YNR021W
rna-NM_001183200.1	SNF12
rna-NM_001183201.3	MPP6
rna-NM_001183204.1	BUD17
rna-NM_001183205.3	CPR8
rna-NM_001183207.1	ALG12
rna-NM_001183209.3	PPG1
rna-NM_001183210.1	ABZ1
rna-NM_001183211.3	SOL1
rna-NM_001184446.3	EGO4
